"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
34598.4,93348.7,24290,22750.5,84350.5,17676,7442.93,8079.08,0.858131
10694.4,70016.8,10010,5525.22,66550.4,5441,8444.03,9648.52,0.860473
12439,72857.7,11189,8462.49,67510.4,8215,9154.03,10555.6,0.861643
14446.7,73794.2,12830,11045.5,67778.6,10680,8833.11,8934.52,0.865155
22229.1,79015.4,18437,21433.5,69277.2,20276,10342.6,11542.3,0.866326
11023.4,62224.5,11610,2964.96,61804,3144,7420.21,6957.76,0.867497
6992,62326.9,7352,2738.47,61002.2,2942,6649.15,5990.12,0.869838
7130.24,62147.6,7519,2410.45,61707.5,2560,9835.63,7641.16,0.882716
32995.2,83431.4,25918,15286.3,75120.2,13336,13348.7,22889.5,0.883887
12832.6,62509.3,13454,3830.45,61512.5,4081,10992.9,9701.56,0.886228
7781.12,62021.8,8222,2862.72,60833.7,3084,7462.81,6468.16,0.887399
14731.5,71540.9,13495,12958.9,67698.4,12545,8706.02,8748.88,0.890911
12115.8,63593.1,12486,5660.12,62659.1,5920,6862.86,8176.32,0.893252
16062.7,63114.5,16679,5056.62,62093.1,5337,8444.74,9271.8,0.895594
12193.3,64657.2,12359,6494.37,65428.9,6505,11024.2,11801.4,0.896765
14024.3,71044.1,12937,8892.75,67711.8,8607,7864.67,11909.5,0.897935
11705,62702,12234,2707.94,61856.9,2869,7095.74,7545.96,0.900277
12170.2,63873.5,12487,4435.37,62524.5,4649,7574.99,7862.16,0.901447
11303.7,67064.8,11046,8635.02,65589.3,8628,11314.6,12118.3,0.902618
11084.2,70042.6,10371,8986.47,67284.1,8753,9114.27,8551.68,0.907301
11838.7,67349.2,11520,7440.09,66812,7298,7550.14,8667.28,0.911984
18594.6,69627.1,17502,12872.3,68585.3,12300,6286.34,6871.4,0.913155
19732.5,70612,18314,11752.6,68794.2,11196,6926.76,7064.52,0.913155
11903.4,72385.5,10777,6634.24,69023.9,6299,12561.3,16460.1,0.916667
7555.84,62752.4,7891,2634.1,63257,2729,8595.26,7536.44,0.920179
23073.9,76721.1,19710,14890.8,70506.9,13841,8991.44,9513.88,0.921349
16316.2,64465.9,16587,6024.35,62908.2,6276,8453.26,9596.84,0.923691
10846.1,68683.8,10349,5616.1,65595.6,5611,7550.14,7762.88,0.923691
11198.1,63843.2,11495,4339.52,64561.8,4405,8293.51,8240.92,0.924862
7288.96,68604,6963,5214.24,66366.4,5149,8936.06,8019.24,0.926032
9322.88,66447.4,9195,4673.22,67578.1,4532,6745,6978.16,0.929545
14553,67250.2,14182,9839.89,66481.1,9700,6475.91,7414.04,0.933057
14932.5,75197.1,13014,11651.8,70030.5,10904,14421.5,15644.1,0.934227
9911.68,68716,9453,7251.23,67358.8,7055,8143.7,9454.72,0.937739
20567.7,74078,18196,11654.6,71557,10674,8465.33,9692.72,0.940081
13121.3,70168.6,12255,5727.57,69203.9,5424,11428.9,11957.8,0.941252
7458.56,62451,7827,2609.25,61224.4,2793,6706.66,6000.32,0.943593
14682.9,66111.8,14555,6076.18,67038.5,5940,7035.39,9103.84,0.951788
9491.2,63425.6,9807,2810.89,62234.6,2960,7931.41,7652.72,0.952959
9266.56,64263.8,9450,4774.04,65605.3,4769,7102.13,7713.92,0.952959
10843.5,70507.1,10079,6643.47,66532.2,6544,8414.92,10212.9,0.954129
6776.96,68370.5,6496,3075.72,66966.9,3010,7528.84,8759.76,0.9553
19498.9,69970.9,18263,8852.99,68963.5,8413,8848.02,11360.1,0.9553
17159.7,74205,15155,12243.2,68038.1,11793,7175.97,8692.44,0.956471
15340.8,68193.4,14743,7976.85,66400.5,7873,7838.4,9615.88,0.962324
10378.2,69127.8,9839,4808.12,67029.3,4701,11855.6,11422.6,0.969349
8062.08,68157.4,7752,4142.85,67371.2,4030,11779.6,11392.7,0.970519
12977.9,66728.5,12746,6987.11,67171.4,6817,7239.16,8631.92,0.97169
23945,77863.3,20154,11629.8,72059.2,10577,19458.3,22577.4,0.97169
10793.6,72018.9,9822,8125.24,67851.1,7848,8980.79,10759.6,0.977544
18896,74641,16591,8297.77,69362.6,7840,15944.5,17344.1,0.978714
33145,92979.5,23362,16229.2,85498,12440,14192.2,15503.3,0.979885
11326.1,63933.3,11610,4311.12,62108.9,4549,8377.29,8150.48,0.984568
10487,64478.7,10659,3510.24,62024,3709,7457.84,7790.76,0.995104
17705.6,66629.6,17415,6035.71,66047.1,5989,9430.22,13028.1,0.997446
16000,66139.5,15854,5195.78,62456.1,5452,9913.02,9785.88,0.997446
11741.4,71975.2,10691,7021.9,68674.4,6701,9226.45,10854.8,1.00213
22140.2,71469.7,20302,12460.5,69676.7,11720,6538.39,6758.52,1.00915
6990.08,63047.3,7266,2957.15,63250.6,3064,6522.06,5573.96,1.00915
14904.3,74205.7,13163,9523.23,68644.3,9092,10478.9,10717.5,1.01149
17920.6,77210.4,15211,10336.2,72588.1,9332,19542,21299.6,1.01384
23684.5,70685.6,21959,13149.9,69404.2,12417,7566.47,8190.6,1.01384
8465.28,63548.8,8730,4247.93,62970.4,4421,7384,7983.2,1.01501
8596.48,63472.2,8876,5012.6,64438.2,5098,7934.96,9706.32,1.01618
16072.3,70113.5,15023,9548.79,67550.7,9264,6960.84,8342.92,1.01735
19438.7,65437.4,19468,6612.94,63304.9,6846,7444.35,10248.3,1.01852
7774.08,69044.9,7379,5445.7,67274.1,5305,7517.48,8756.36,1.02671
13845.1,66244.7,13697,6160.67,67437.1,5987,10230.4,11187.4,1.02788
14158.1,69853.5,13283,8813.23,69080.7,8361,7754.62,8962.4,1.02905
20778.2,74778.8,18210,12639.4,71040.9,11660,10509.4,12092.4,1.03023
9301.12,65082,9366,6483.72,65412.1,6496,7567.18,8163.4,1.04193
18167.7,71690.6,16608,11316,69791.5,10626,7595.58,7469.8,1.04193
13118.1,72912.1,11791,9092.26,69222.9,8608,7539.49,7890.72,1.04544
