"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
31016.3,69106.1,29414,14802.8,67935.3,14280,6520.64,485.52,3.19263
7682.56,61731.8,8156,2171.18,51836.2,2745,7710.6,476,3.20563
16772.5,69644.6,15783,7981.11,65275.2,8013,7975.43,648.72,3.21035
11538.6,74530.9,10146,8148.67,63879.3,8360,9809.36,570.52,3.23043
11418.2,71601.4,10451,8018.74,69947.6,7513,15703.1,1281.8,3.24224
16534.4,66141.6,16383,4968.58,59160.8,5504,6493.66,715.36,3.2446
11424.6,63413.7,11807,4384.96,58504.2,4912,6270.01,510,3.26114
12897.9,71181.3,11875,5779.4,63968.7,5921,10532.8,958.12,3.26232
11312,64141.1,11558,4930.24,57987.8,5572,8440.48,624.24,3.26705
13467.5,76198.5,11583,14694.9,89038.7,10816,14925.6,1443.64,3.26823
10979.2,61975.3,11610,3033.12,54474.8,3649,6685.36,476.68,3.27059
11429.8,68158.4,10990,5146.08,62489.1,5397,6918.95,715.36,3.27059
9986.56,67709.4,9666,5415.17,62392.5,5688,15473,954.04,3.2824
8840.32,70774.4,8186,6062.69,63017.4,6305,11085.9,791.52,3.2824
20030.7,69993.8,18755,8562.6,65213.1,8605,8202.63,905.76,3.30248
15280,69454.2,14418,8600.23,65967.3,8544,7102.13,824.16,3.3072
7059.2,63313.5,7307,2563.81,57522,2921,6823.1,486.88,3.30957
10419.2,62957.1,10846,4652.63,107478,2837,9534.59,569.16,3.31665
18330.2,71727.4,16748,12833.2,66548.5,12638,7060.24,606.56,3.3261
7066.24,63376.6,7307,1418.58,51306.9,1812,7642.44,456.96,3.35681
21211.5,78524.4,17703,12643.7,73167,11325,7614.75,843.2,3.35918
7636.48,64145.7,7802,2058.29,51076.1,2641,9139.12,391.68,3.36272
10179.8,63817.3,10454,2698.71,53465.1,3308,8620.11,536.52,3.37571
8975.36,68603.8,8574,3968.19,59811.2,4348,6568.21,799,3.38634
12908.8,66687,12686,4541.87,67327.8,4421,8488.76,765.68,3.39343
16311.7,71500.4,14951,7857.57,64264.8,8013,7406.72,569.16,3.39343
12460.8,62914.6,12980,3383.86,55192.8,4018,7952.71,699.72,3.4076
17132.2,64743,17342,6095.35,58641.3,6812,10070.6,881.96,3.41705
10805.8,67373.8,10511,4934.5,61247.6,5280,9457.91,935.68,3.42059
12451.2,63084.8,12935,5530.9,58910,6153,9278.99,739.84,3.42414
11248,65194,11307,4977.81,58547.3,5572,9455.78,705.84,3.43359
9680.64,62499.3,10151,2374.24,52407.6,2969,9145.51,498.44,3.45839
23079.7,73646.4,20538,12117.6,68483.7,11596,6703.82,601.12,3.4702
28826.9,76192.7,24795,23898.6,68633.6,22820,8901.98,658.92,3.48556
15687.7,68931.1,14915,8530.65,65702.8,8509,8649.22,960.16,3.48674
11313.9,63525.5,11672,3966.77,58736.2,4426,7998.15,535.16,3.48674
8137.6,63617.5,8383,3998.72,75543.4,3469,7182.36,501.84,3.50209
18105,65951.1,17991,8790.51,76395,7541,8624.37,941.12,3.51036
7510.4,62700.8,7850,2597.89,54551.5,3121,7686.46,535.84,3.51863
11283.2,63757.2,11598,4269.23,57807.5,4840,8421.31,579.36,3.52572
19762.6,73647.2,17586,12607.5,81067.8,10192,18981.1,1532.72,3.56115
10134.4,74878,8870,6404.91,64776.6,6480,14600.4,1066.92,3.56942
15562.9,63773.5,15993,3844.65,55657.8,4527,6670.45,570.52,3.57651
12010.2,62597.7,12574,3460.54,55301.1,4101,8862.93,632.4,3.65564
9313.28,75287.4,8107,8363.8,134214,4084,9031.91,722.84,3.658
17014.4,70032.4,15922,10772.8,68491.3,10308,11211.6,781.32,3.66273
9334.4,63386.1,9651,3400.19,56087.3,3973,9521.1,568.48,3.68281
10773.8,63759.2,11074,3771.52,55819.9,4428,9067.41,586.84,3.6899
20992.6,71977.3,19114,12793.5,67938.9,12341,7259.04,671.84,3.69935
21949.4,81885.3,17567,21901.4,109267,13136,12882.9,1401.48,3.71116
7097.6,63937.9,7275,4201.07,58678.9,4692,11355,868.36,3.71352
9128.32,62629.1,9552,2585.82,53123.6,3190,12214.1,475.32,3.73124
8618.88,63139.6,8946,2139.94,51712.1,2712,10092.6,617.44,3.73242
14359,95838.1,9819,75318.9,185484,26612,8870.03,871.08,3.73596
8727.68,68987.7,8291,5568.53,63522.9,5745,8861.51,835.04,3.74423
15673,64914.6,15823,5337.07,60222.1,5808,7807.16,1001.64,3.74895
10016,62856.3,10443,3572.01,58232.7,4020,7829.88,608.6,3.74895
10321.9,63582.8,10639,3569.88,55850,4189,9745.46,643.28,3.75368
7863.04,63446.5,8122,3814.83,71759.1,3484,8586.03,503.88,3.79738
6838.4,64520.8,6946,9313.07,140632,4340,7342.11,490.28,3.79974
9462.4,63635.5,9745,2089.53,53304.6,2569,11626.2,497.76,3.81982
9919.36,63533.5,10232,3329.9,64987.6,3358,8715.25,563.72,3.83281
8247.04,63066.3,8570,4534.06,62517.2,4753,8628.63,526.32,3.83754
14464,69408.6,13657,8861.51,71874.8,8080,8495.15,490.28,3.85407
15891.8,71871.3,14491,8683.3,66009.6,8621,16972.5,1395.36,3.87534
12464,63810.7,12801,3851.75,56057.8,4503,7060.24,503.88,3.87652
13253.8,66717.8,13019,11248.5,74163.3,9940,7506.83,590.24,3.88478
21395.2,70016.8,20026,10762.9,65792.1,10721,10902,1138.32,3.89896
22890.9,73733.2,20346,18581.4,69885.3,17425,15595.1,969,3.93439
15041.3,65320.1,15091,5576.34,61142.9,5977,10085.5,739.84,3.93439
15087.4,70490.1,14027,7077.99,64025.3,7245,8727.32,1006.4,3.95683
16382.7,65731.5,16334,8591.71,84901.4,6632,7701.37,786.76,3.96983
14412.8,74013.3,12762,6603,64848.5,6673,7381.87,843.2,3.97337
19783,70677.1,18344,9964.14,64692.9,10094,6805.35,448.12,3.99227
14759.7,72283,13382,12712.5,65704.2,12680,10209.8,601.12,3.99699
16897.3,64975.7,17043,8732.29,61475.9,9309,8546.27,894.88,4.00408
10102.4,63611.7,10408,4188.29,76972.5,3566,6832.33,433.16,4.00762
9436.8,67612.4,9147,12305,116602,6916,8497.28,505.24,4.03833
9173.76,62250.1,9658,2044.09,50897.2,2632,7533.81,519.52,4.04778
14346.9,63324.2,14848,4494.3,55762.7,5282,6291.31,605.88,4.05841
24554.9,72111,22316,14227.7,67852.3,13742,10857.3,1100.92,4.05959
24926.1,84243,19391,16228.5,69313.7,15344,12526.5,628.32,4.06432
23991.7,71628.6,21951,14785,92175.8,10512,6375.8,597.04,4.06668
19004.8,74380.3,16745,11464.4,78590.9,9560,9740.49,744.6,4.07141
21050.9,73948.9,18656,10227.5,66036.7,10150,15382.1,1213.8,4.07259
7321.6,63226.8,7589,1718.2,54477,2067,7009.12,488.24,4.08912
12570.9,64287.6,12815,3559.23,55222,4224,7303.06,494.36,4.09149
11781.1,69859.5,11052,8145.83,63206.9,8446,9376.26,609.28,4.09503
26615.7,76671.9,22750,16574.9,68249.3,15916,11312.4,862.92,4.09739
13258.9,73247.4,11863,7873.9,70485.4,7321,13637.7,1192.72,4.10093
10031.4,69900.6,9405,5422.98,62230.9,5711,8874.29,790.16,4.10448
9715.2,63529.8,10022,2492.81,52699.6,3100,9404.66,568.48,4.11275
12010.9,68447.4,11500,5753.84,63078.6,5978,8150.09,816.68,4.11275
8345.6,68324.4,8005,4273.49,61324.2,4567,12082.8,981.24,4.12692
20554.2,68656.6,19620,9258.4,68777.9,8822,8730.87,654.84,4.13519
6320,62803.3,6595,1625.19,50790.9,2097,6838.72,401.88,4.13755
17569.9,74374.3,15482,11273.4,66601.7,11093,9616.95,636.48,4.14109
8835.84,62900.9,9206,2257.8,60741.9,2436,11012.1,595.68,4.14109
12266.2,64095.1,12542,5138.98,70561.1,4773,10689,830.28,4.15054
11980.2,62835.7,12495,4430.4,56084.7,5177,9085.16,544,4.1659
25854.1,77080,21982,14608.2,67725.4,14136,7457.84,620.84,4.17417
22980.5,71451.2,21078,15042.1,73676.9,13380,10652.1,1148.52,4.17889
11714.6,63223.7,12143,3173.7,56519.5,3680,6311.19,558.28,4.18125
7900.16,61424.2,8429,2322.41,51506.4,2955,7694.27,573.24,4.18598
9777.28,61975.4,10339,3574.85,54982.7,4261,14672.1,620.16,4.19424
10169,61786.9,10786,3458.41,56493.1,4012,11812.3,869.72,4.19661
10956.8,69131.1,10387,6275.69,64454.4,6381,12390.9,1243.04,4.20251
13491.2,71964.8,12286,10099,70771,9352,8779.86,626.96,4.21196
9150.08,66370.7,9035,4787.53,60477.2,5188,12092,869.72,4.21432
16258.6,70141.6,15191,8360.25,64149.1,8541,13752.7,1177.08,4.21669
15146.2,65550,15143,7311.58,62546.9,7661,6642.76,578.68,4.21787
16163.8,70512.8,15023,6896.23,63970.5,7065,10267.3,942.48,4.22377
14674.6,64444.9,14923,4790.37,58527.5,5364,11230.1,811.24,4.24149
11016.3,68896.4,10479,4511.34,61186.9,4832,10667.8,775.88,4.25448
13952,64355.2,14208,5129.04,57185.6,5878,10489.5,792.2,4.2722
12440.3,70508.4,11563,14129.7,137716,6724,7961.94,1000.28,4.29464
18406.4,70534.5,17102,8442.61,64788.6,8540,8857.96,718.08,4.31118
12570.2,62953,13086,4105.93,56001.3,4805,10557,574.6,4.31236
17578.9,77039.5,14954,9993.25,74685.6,8769,12916.3,1330.08,4.32653
23604.5,71807.2,21543,10746.6,66235.9,10633,10645.7,895.56,4.3289
15934.1,73111.8,14283,9141.25,67191.7,8916,8882.81,837.76,4.33598
19758.7,66449.8,19487,8667.68,60378.9,9408,8393.62,986.68,4.33716
7752.96,69659.7,7294,9832.79,107886,5973,13478.6,1081.88,4.34189
19083.5,74648.3,16754,11628.4,68482.9,11128,6552.59,524.28,4.3726
7964.16,61841.1,8440,4387.8,89918.3,3198,12078.5,631.04,4.41158
10827.5,61564.5,11526,3965.35,89488,2904,8302.03,557.6,4.42811
9480.96,64528.4,9629,10341.1,94560.9,7167,6977.17,570.52,4.42929
33276.2,86539.1,25200,16422.3,75146.8,14322,11560.2,1692.52,4.43874
7603.84,61362.5,8121,1349,55289.6,1599,9925.8,517.48,4.4411
18519.7,64727.5,18751,7348.5,78794.4,6112,11066.8,988.04,4.4411
11788.8,69653,11092,6451.77,63467.9,6662,8972.27,960.16,4.45764
19722.9,76257.1,16950,13796,67776.3,13340,15598.7,1396.72,4.49189
8643.2,62390.2,9079,2780.36,54085.4,3369,8585.32,504.56,4.49307
6764.8,63343,6999,1811.92,51249.9,2317,6331.07,558.28,4.52497
11513.6,67113.3,11243,22222.3,189803,7673,6392.13,1127.44,4.52615
11683.8,65653.1,11663,4504.95,59995.2,4921,9837.05,877.2,4.56867
9063.04,62819.2,9455,2445.95,58933,2720,6780.5,491.64,4.56867
13134.7,64848.4,13274,4673.93,57653,5313,6344.56,558.96,4.56985
9009.92,70044.4,8430,5112,61528,5445,7477.72,637.84,4.58048
18047.4,69110.2,17114,7978.98,65095.3,8033,7242,962.88,4.5852
19010.6,80115.5,15551,9704.28,68791.7,9245,11311,1540.88,4.59111
28237.4,78387.4,23608,18707.8,71025,17262,10243.2,682.72,4.60528
16764.8,70007.5,15694,11495.6,69314.2,10869,10921.9,604.52,4.61237
19974.4,70306.8,18619,8896.3,66102.9,8820,7843.37,658.24,4.61237
11087.4,69440.1,10464,9201.6,63544.4,9490,8302.74,488.24,4.61828
12325.8,64135.1,12595,3330.61,55161.7,3957,6678.26,527,4.62418
9747.84,63762.3,10019,2213.78,53319.5,2721,9313.78,470.56,4.63954
11326.1,72197.8,10281,7098.58,65978.2,7051,6289.89,558.28,4.64662
8654.08,64310.4,8819,2925.91,56248.9,3409,9792.32,646.68,4.66316
12691.2,65213.3,12754,4152.08,63222.8,4304,12211.3,684.08,4.66552
6600.32,63147.2,6850,2365.72,63127,2456,6612.94,527,4.67733
11444.5,63799.4,11756,3669.28,57391.4,4190,7242,620.16,4.6856
16654.1,66236.3,16478,8149.38,65258.8,8184,13577.3,1277.04,4.72222
21850.2,72329.4,19798,9059.6,66531.8,8924,9730.55,1015.24,4.7482
11715.2,73037.2,10512,6813.87,74153.7,6022,15716.6,1032.24,4.75411
18485.8,74806,16195,12565.6,65434.9,12585,10929.7,1093.44,4.75765
22103.7,73655.7,19667,9909.47,66560.1,9757,7950.58,816.68,4.76828
17102.7,70805,15830,10337.6,66290.1,10220,9577.19,709.24,4.76828
11586.6,64421.6,11787,6601.58,61700.1,7012,13086,1056.72,4.76946
10579.8,74402.9,9319,7415.95,64380.9,7549,9228.58,901.68,4.77419
19387.5,68480.1,18554,7251.94,63810.8,7448,8828.85,1036.32,4.77655
39847.7,80862.6,32295,34225.6,73558,30493,30323.4,2440.52,4.79545
14112.6,74377.6,12435,12911.3,70249.8,12045,8050.69,646,4.80253
17107.8,76208.5,14712,9868.29,65764.5,9834,10704.7,1220.6,4.80372
10576.6,64623.4,10726,4272.78,59376.8,4716,8187.72,663,4.80726
12121,70210.3,11314,8403.56,66353.7,8300,11446.6,1051.28,4.81435
8667.52,72601.6,7824,6221.73,63216.6,6450,6964.39,839.8,4.81789
19673,66205.6,19474,7846.92,59964.5,8576,6628.56,773.84,4.83088
9280,63437.4,9587,3163.05,58409,3549,8068.44,522.92,4.83679
8320,62738.4,8691,3035.96,56316.1,3533,8950.26,650.76,4.85569
12101.8,67561.2,11739,5770.17,62649.7,6036,6789.73,491.64,4.85687
31926.4,78635.3,26608,17864.3,71291.9,16422,14678.5,1354.56,4.86159
12444.2,68234.6,11952,4220.24,61708.5,4482,9237.81,821.44,4.8734
19581.4,72926.6,17597,8815.36,68426.3,8443,14214.9,1396.72,4.87458
11913,69970.2,11158,8062.76,64755,8160,13700.2,1080.52,4.88876
23703.7,80045.6,19407,15306.2,69971.1,14336,9962.72,771.8,4.88994
7546.24,61048.1,8101,2371.4,53906.4,2883,8114.59,537.2,4.91002
21212.8,66165.4,21011,8637.86,60241.6,9397,8000.99,818.04,4.92892
20735.4,71244.2,19074,11362.8,66799,11148,8436.22,578.68,4.93482
15705.6,66272.8,15531,7043.2,67276.4,6861,9636.83,979.2,4.94781
11308.8,62839.9,11794,1988,52365.6,2488,6818.13,466.48,4.95372
13754.2,71234.2,12654,6530.58,64650.8,6620,8880.68,903.72,4.95845
9737.6,64474,9898,3070.04,57666.4,3489,11473.6,844.56,4.96199
14060.2,71507.6,12886,9063.15,65070.4,9128,7910.82,843.88,4.96553
10726.4,62792.8,11195,2866.98,54413.7,3453,6357.34,429.76,4.96671
18659.2,66114.2,18496,8431.96,60979.6,9062,7342.11,804.44,4.96908
11209.6,62918.1,11676,2295.43,51766.4,2906,7244.84,435.88,4.97262
16480,70821.9,15250,8021.58,68131.4,7716,15644.1,1085.28,4.97498
14479.4,68238.1,13906,8062.76,84734,6236,17899.8,1158.72,4.98325
10039.7,64569.2,10190,3344.1,57236.6,3829,6333.2,677.28,4.98679
21441.3,78505.8,17899,10015.3,70873.6,9261,18004.2,1220.6,4.99152
11747.2,64445.4,11946,4245.09,72430.7,3841,10914.1,583.44,4.99978
5923.84,61671.9,6295,2444.53,58618.6,2733,8114.59,467.84,5.01986
11075.8,70044,10363,7976.14,85692.5,6100,15783.3,1198.16,5.02813
11879.7,66833.8,11649,7178.81,61847,7607,9162.55,913.24,5.03758
21394.6,77064.6,18194,21497.4,68218.7,20652,7827.75,750.04,5.03876
13364.5,66042.4,13262,5784.37,61649.8,6149,10574.7,960.84,5.04703
11252.5,67642.9,10902,5457.06,63954.6,5592,6537.68,853.4,5.04821
8677.76,62619,9082,3001.88,55370.4,3553,8564.02,507.28,5.05766
10069.8,72400.6,9115,7323.65,69398.9,6916,10854.5,999.6,5.05884
11586.6,63585.4,11942,3014.66,54516.8,3624,10658.5,617.44,5.0742
8865.92,73688.9,7885,6107.42,64651.2,6191,7413.11,809.88,5.07892
11749.1,63108.8,12201,3195,54091.3,3871,7202.24,584.8,5.08719
22225.9,71913,20255,11345.8,66866.8,11120,9440.87,958.12,5.09664
26820.5,79412.1,22134,16982.5,69508.2,16012,12895.7,1245.76,5.10018
11265.9,64007.2,11535,3231.21,54789.3,3865,6764.17,546.04,5.10845
13301.1,67437.9,12926,8059.92,62845.3,8405,6383.61,516.8,5.11554
17134.7,65680.6,17097,6698.14,62970.8,6971,9167.52,911.2,5.11908
13065.6,63891,13402,2359.33,52307.5,2956,11138.5,612.68,5.12853
10068.5,64300.1,10262,3187.19,65192.2,3204,8128.08,522.92,5.13444
13145.6,70627.2,12198,16701.3,114110,9592,9524.65,1069.64,5.14979
10551,65437,10567,20261.3,197331,6729,7434.41,860.88,5.14979
13346.6,63497.7,13775,4358.69,59910,4768,7358.44,944.52,5.1557
37169.9,70464.8,34570,23449.9,97112.9,15825,17011.6,1487.16,5.1557
17754.2,66091.6,17605,6988.53,60977.3,7511,9157.58,818.04,5.16515
21715.2,71046.2,20031,12120.4,66193.6,12000,7643.86,550.8,5.16987
9989.12,63147.2,10367,2936.56,54180.9,3552,8781.28,631.72,5.17814
11577,67136.3,11301,19091.2,148612,8419,7937.09,846.6,5.17814
18430.7,70739.4,17075,9857.64,66130.6,9769,7473.46,646,5.18523
8843.52,62602,9258,2746.99,56737.1,3173,6336.75,676.6,5.20294
20917.8,65347.8,20978,4475.13,59177.2,4956,6982.85,920.72,5.20412
7889.92,66232.1,7807,3747.38,100982,2432,7185.2,444.04,5.20412
7301.12,62012.2,7716,1407.22,47883.5,1926,7832.01,507.96,5.20767
12958.1,64286.2,13210,4163.44,64337.5,4241,10189.2,653.48,5.21239
12770.6,74117.2,11292,12451.3,67205.3,12142,9931.48,631.72,5.22775
14085.8,64821.6,14241,5438.6,61976,5751,11013.5,792.2,5.24546
14567.7,90348,10567,68112.4,189748,23525,8889.2,949.96,5.24901
18237.4,72754.4,16428,12033.1,66711.8,11821,11398.3,571.88,5.25373
11120.6,62317.4,11695,3875.89,60135,4224,8006.67,586.16,5.25491
17214.7,69960.5,16126,8510.77,64705.5,8620,8151.51,748.68,5.26554
10755.8,67726.2,10408,4654.05,67390.1,4526,7080.83,664.36,5.27145
13787.5,63902.3,14140,5338.49,57600.1,6074,9957.75,722.16,5.27263
9694.08,63133.4,10063,8447.58,92024.7,6016,8973.69,535.84,5.27263
6712.32,62123.8,7081,2893.96,61437.8,3087,6935.28,478.04,5.27499
22807,74689.3,20012,11219.4,66709.8,11022,15110.9,1433.44,5.2998
8872.32,62941.8,9238,2673.15,53476.1,3276,7406.01,562.36,5.30216
20643.2,81010.3,16700,16535.9,71230.2,15214,10147.3,1042.44,5.31515
13729.3,63776.7,14108,6371.54,60745.6,6874,8258.72,882.64,5.31633
10115.8,62958.4,10530,3455.57,55397.3,4088,7046.75,624.24,5.32106
8361.6,62024.4,8835,2652.56,52790.2,3293,7175.97,546.04,5.32106
8679.04,62905.3,9042,5433.63,78852.6,4516,7388.26,520.88,5.32578
5657.6,60793,6099,1956.76,50707.1,2529,7730.48,425.68,5.32814
13255,62875.1,13816,3162.34,53774.5,3854,13904.6,630.36,5.32814
7672.32,62376,8061,1749.44,49525.4,2315,7687.17,584.12,5.33169
6455.68,59900.8,7063,2084.56,51494.1,2653,6377.22,461.72,5.33641
15390.1,69092,14598,10195.6,63879.4,10460,6316.87,457.64,5.35295
13889.9,67473.9,13491,5736.09,63190.5,5949,8064.89,752.08,5.35531
16787.8,72310.7,15215,9487.73,69644.7,8928,10152.3,1059.44,5.35767
23983.4,74541.1,21086,11952.8,69297.8,11304,16630.3,1683.68,5.35885
11153.3,65111.5,11226,4619.26,62911,4812,8254.46,791.52,5.36122
14422.4,69305.3,13638,5795.02,63003.1,6028,10297.8,979.2,5.36594
13903.4,68534.8,13295,8989.31,65567.4,8985,6916.82,539.24,5.36712
8634.88,62275.3,9087,2410.45,52921.7,2985,6578.86,469.88,5.37066
14056.3,64840.9,14207,6907.59,77516.4,5840,8426.28,724.88,5.37303
18688.6,73454.4,16674,11363.5,67116.2,11096,6831.62,693.6,5.39074
7934.08,72077.6,7214,6664.06,64826.5,6737,8914.76,840.48,5.39783
7432.96,62022.7,7854,1694.06,50533.4,2197,8769.21,450.16,5.4061
9831.04,62370.5,10330,1177.89,44646.7,1729,7824.91,504.56,5.4061
12107.5,78686.9,10084,13186.8,112032,7714,13115.1,1066.24,5.40846
11938.6,65075.7,12023,4725.05,81468.3,3801,6622.88,513.4,5.41791
16350.1,76264.7,14050,8986.47,65759,8956,10177.1,618.8,5.42027
26458.2,81079.6,21386,12736.7,72250.6,11553,13938.7,1644.24,5.4309
11387.5,69082,10803,7264.01,63465.4,7501,11080.3,1146.48,5.43681
9469.44,72634.5,8544,6147.89,63570.2,6338,12797,1072.36,5.43799
11118.7,63374.2,11498,3013.24,69705.5,2833,6762.04,633.76,5.4498
10730.9,67246,10458,4362.24,59858.4,4776,8564.02,735.76,5.45098
16553,71392.9,15195,7141.89,64037.6,7309,7956.97,624.24,5.46516
7636.48,68285.5,7329,4385.67,61691.2,4659,14924.9,958.8,5.46634
13279.4,63533.1,13698,3476.87,58726.8,3880,6456.74,515.44,5.48524
12661.1,69267.8,11979,8423.44,64460.4,8564,9393.3,781.32,5.49587
13115.5,65259.9,13171,4850.01,58850.3,5401,9342.18,786.08,5.50295
12869.1,68775.2,12263,7530.97,63790.8,7737,6931.73,841.84,5.50413
8758.4,69473.6,8262,7392.52,94256.1,5140,12802,964.92,5.51949
8478.08,67405,8243,5486.17,114322,3145,8400.72,684.76,5.52658
11804.2,63482.5,12186,2887.57,59640.7,3173,6462.42,569.16,5.53248
16377.6,66180.9,16218,7129.11,60324.5,7745,10240.3,1013.2,5.53366
9700.48,74625,8519,9158.29,97991.5,6125,6878.48,856.8,5.55138
13946.9,64395,14194,5731.12,61092.2,6148,8396.46,909.16,5.5691
15708.2,76630.2,13434,9300.29,68017.4,8961,9188.11,745.28,5.57264
15795.8,71397.8,14499,11912.4,65953.3,11837,7591.32,654.84,5.575
9672.96,63304.1,10014,2803.79,53152.8,3457,6731.51,461.04,5.57618
25186.6,66797.2,24711,10303.5,62057.8,10881,11313.8,981.92,5.58918
8168.32,64333.5,8321,3412.97,55378.2,4039,7768.11,471.24,5.58918
14019.2,69157.9,13285,8442.61,64224.6,8615,6503.6,507.96,5.59154
10184.3,63961.6,10435,3351.2,54673.7,4017,11973.4,646.68,5.59272
11781.1,66228.1,11658,6290.6,59088.5,6977,10126.7,932.96,5.59744
15123.2,76433.6,12967,10987.2,67163.5,10721,6615.07,767.04,5.59744
14967,70480.7,13917,8339.66,65596.2,8332,7807.16,751.4,5.60807
9660.16,62620,10110,3057.97,56853.1,3525,9253.43,597.04,5.61044
8163.84,70370.3,7603,4635.59,61286.7,4957,12725.3,1045.84,5.61752
11879.7,65259.6,11930,5626.04,65223.5,5653,10300,857.48,5.62461
27580.2,75422.2,23965,12027.4,70484.5,11183,7512.51,671.16,5.62461
15169.3,76507.1,12994,12114,66625.1,11916,6841.56,596.36,5.63052
5231.36,68146,5031,4583.76,62518.5,4805,9731.26,734.4,5.64351
16862.7,77092.1,14335,10158.7,66897,9952,17887,1650.36,5.66241
14366.1,65155.4,14450,6049.91,59036.2,6716,9148.35,784.04,5.66713
10302.7,62431.7,10815,3935.53,75326.8,3424,9105.04,607.92,5.6754
26000.6,76445.8,22290,15970,70889.5,14764,6435.44,689.52,5.67658
11772.8,62594.7,12326,3338.42,54971.5,3980,10400.1,626.96,5.6943
16213.1,71092.1,14946,11060.4,70593.4,10268,6279.24,685.44,5.72028
11546.9,68800.5,10999,6445.38,76898.7,5493,6684.65,883.32,5.73682
15161,64464.3,15413,3170.15,54287.7,3827,10831.8,771.8,5.74273
14787.8,68562.8,14135,7011.25,62524.1,7349,6498.63,548.08,5.74745
10224.6,62449.4,10730,2058.29,52021.6,2593,7139.76,546.72,5.75926
10047.4,70840.6,9295,8737.26,113974,5024,7321.52,478.72,5.76044
8184.32,63747,8414,4857.82,66036.5,4821,8152.93,637.84,5.76399
9057.28,62495,9498,3948.31,57196.4,4524,10361.7,811.24,5.7758
6706.56,61368.5,7162,1271.61,47029.5,1772,10429.2,544,5.7758
12395.5,67415.2,12050,7469.91,63445.8,7716,8788.38,831.64,5.77698
17435.5,73388.2,15570,15681.1,80211.8,12812,8307,632.4,5.79233
20165.1,76865.1,17193,13367.2,67553.3,12968,7585.64,731.68,5.82068
5044.48,62235.5,5312,1757.25,51002.3,2258,7530.26,400.52,5.8384
6628.48,63305.8,6862,1373.14,46845.4,1921,7569.31,437.92,5.83958
8986.88,62762.6,9384,2414,53483.4,2958,6600.87,486.2,5.84903
16926.7,65027.8,17059,5814.9,58691.7,6493,6987.11,763.64,5.8573
12970.2,65290.5,13019,5780.82,58347.7,6493,7494.76,647.36,5.86084
12625.9,74585.6,11094,10271.6,66412.5,10136,10874.4,612.68,5.87501
30113.3,84536.5,23345,19060.7,73294.6,17043,13987,1041.76,5.87856
16663,64078.7,17042,5619.65,57581.2,6396,6813.16,694.28,5.8821
14045.4,68539.2,13430,7035.39,64793.6,7116,11860.5,1097.52,5.88446
11304.3,62793.7,11798,4503.53,58007.7,5088,6598.74,680,5.88446
22010.9,76085.5,18959,13856.4,87585.9,10368,11541,1409.64,5.89627
15561,64761.7,15747,7418.08,69639.2,6981,15700.2,952,5.90336
13345.3,62511.3,13991,3487.52,54045.4,4229,7207.92,606.56,5.90454
7724.16,61358.9,8250,1864.46,50470.6,2421,6433.31,451.52,5.90572
11455.4,69648.2,10779,5501.08,62895.8,5732,7735.45,785.4,5.91045
14282.2,66097.1,14161,6686.07,60697.9,7219,8835.95,814.64,5.91281
14192,71616.8,12987,10941.8,64462.6,11124,11050.4,621.52,5.92462
10792.3,67644,10456,6630.69,69885.6,6218,13388.5,1155.32,5.94588
9141.12,64548.3,9281,4415.49,60048.5,4819,8818.91,705.16,5.95061
17016.3,70850.2,15740,12203.5,64176.5,12462,6845.11,529.72,5.96478
27918.1,78126.3,23419,21109.7,72625.7,19049,13480.8,890.12,5.96714
7212.16,62191.6,7600,1641.52,48241.6,2230,10225.4,435.2,5.97305
10846.1,69205.4,10271,7332.17,71336.3,6736,6668.32,480.76,5.97895
12634.2,72932,11353,8595.97,63447,8879,6461.71,738.48,6.00021
9674.24,63129.6,10043,3756.61,56195.7,4381,7150.41,626.96,6.00021
11530.2,63510.3,11898,4055.52,55095.9,4824,11404.7,698.36,6.0073
9077.76,64686.3,9197,2817.99,53764.1,3435,8830.98,694.28,6.01439
10003.2,63487.3,10326,2641.91,52150.7,3320,7423.76,552.16,6.01557
11678.7,70947,10788,4458.09,61873.2,4722,7652.38,835.04,6.01557
24337.3,70074.6,22761,12180,66993.9,11915,6261.49,583.44,6.04746
11171.2,63962.6,11446,3968.19,57231.4,4544,7149.7,660.96,6.04864
9948.8,69965.1,9319,5341.33,61487.7,5693,7601.97,813.28,6.051
8737.28,64410.2,8890,3285.17,58937,3653,9405.37,713.32,6.064
8344.96,67668.3,8082,4005.82,59937.3,4380,10388,918,6.07345
8864.64,62969.1,9226,1200.61,45507.9,1729,7114.2,530.4,6.07463
10854.4,63411.8,11218,4514.18,59168.3,5000,7637.47,609.28,6.08053
23050.9,73166.2,20647,12542.1,68766.2,11953,10262.3,821.44,6.08998
7505.28,67286.7,7310,4027.83,59546.1,4433,13671.8,947.92,6.09707
16140.8,63800,16580,5094.25,65953.5,5062,7911.53,750.04,6.09943
9421.44,63930.8,9658,4583.05,57396.3,5233,8179.2,757.52,6.09943
11678.7,63301.3,12091,4176.93,55502.7,4932,7922.89,577.32,6.09943
10720.6,64263,10933,5278.85,60030.3,5763,8672.65,1201.56,6.10652
8573.44,62610.8,8974,2472.22,51126.4,3169,7327.91,522.92,6.1136
8551.68,71421.3,7847,4611.45,59809.2,5053,10431.3,873.12,6.11597
